"mass","300","400","500","600","700","800","900","1000"
2.986e24,"5.917506327161193e6","5.983048472888768e6","6.07485218423903e6","6.146186609575152e6","6.18970269613266e6","6.247138501641154e6","6.305265446001291e6","6.335771642021835e6"
4.942344827586207e24,"6.872877484077215e6","6.935306368616223e6","7.043023095828295e6","7.125031966844201e6","7.170521676805615e6","7.227298277270794e6","7.28127325630188e6","7.31095516089499e6"
6.898689655172415e24,"7.571154682374001e6","7.631489051234722e6","7.753960908633471e6","7.833855590464175e6","7.881352853500843e6","7.93786942152679e6","7.989880471345782e6","8.019020641690493e6"
8.855034482758622e24,"8.129074239376187e6","8.187721248614788e6","8.317653641983867e6","8.393575130787492e6","8.442932253035903e6","8.501307824903727e6","8.553290932640433e6","8.58275671378076e6"
1.081137931034483e25,"8.59654869749844e6","8.653705082184076e6","8.7915741674155e6","8.86466951418221e6","8.91622265599966e6","8.975675138528645e6","9.027458945086598e6","9.056218760964274e6"
1.2767724137931037e25,"9.001544659629464e6","9.057377502009273e6","9.201632778659463e6","9.272955228817463e6","9.325230302801728e6","9.386607652652264e6","9.437167424932122e6","9.46447482277751e6"
1.4724068965517243e25,"9.361536761882901e6","9.414654660308361e6","9.565312095281482e6","9.634291972500086e6","9.686818525224924e6","9.748280271568894e6","9.798430036559701e6","9.824780560648441e6"
1.6680413793103451e25,"9.685368388178945e6","9.735981763637066e6","9.892595424109697e6","9.958915671291947e6","1.0011554562592506e7","1.0073053945210576e7","1.0122087167403102e7","1.0147241314172745e7"
1.8636758620689657e25,"9.979611060073972e6","1.0027694821715355e7","1.0188960553765297e7","1.0253136673817039e7","1.030583971785754e7","1.0368183350533247e7","1.041488369397819e7","1.0439945460802317e7"
2.059310344827586e25,"1.0249744847175479e7","1.0296263281962276e7","1.0461834375670552e7","1.0524397838401794e7","1.0574913701695204e7","1.0638523566895723e7","1.0685398976039886e7","1.0710549701330066e7"
2.254944827586207e25,"1.0499494600126147e7","1.0544598823401332e7","1.0713193364462256e7","1.0774765738642216e7","1.0825361436456442e7","1.0889164045000076e7","1.0936086784610152e7","1.095925020057857e7"
2.4505793103448283e25,"1.0732512748253345e7","1.0776220437660813e7","1.0948898514461517e7","1.1006903996300697e7","1.1060523711714149e7","1.112267260518372e7","1.1167221408292651e7","1.1190671088042855e7"
2.6462137931034485e25,"1.0951829581868649e7","1.099356992058456e7","1.1166910623908043e7","1.1225526269584894e7","1.1277767128774524e7","1.134193583562076e7","1.1385629839110374e7","1.1408452817872167e7"
2.841848275862069e25,"1.1158110578727722e7","1.119893909316659e7","1.1374188411784172e7","1.1430828723317385e7","1.148229347691536e7","1.15459905898422e7","1.1588667273437977e7","1.1610655411210656e7"
3.0374827586206906e25,"1.1352568083053827e7","1.1393169639354944e7","1.156820796673894e7","1.162494864166975e7","1.1677775714340806e7","1.1740696151429415e7","1.1782458729761839e7","1.1804504462438822e7"
3.2331172413793108e25,"1.1537715741759539e7","1.1577077582001686e7","1.1754219549009204e7","1.1808055387875438e7","1.1859575455391407e7","1.192355769160688e7","1.1964543023854494e7","1.1985066198170185e7"
3.4287517241379314e25,"1.1714959782904387e7","1.1752106215193868e7","1.1929053157871962e7","1.1983771168193221e7","1.2036088440424204e7","1.209769274841249e7","1.213878756800294e7","1.2160557871583104e7"
3.6243862068965524e25,"1.188281300341487e7","1.1919666899210215e7","1.2097720690494776e7","1.2150425730398297e7","1.220187850881815e7","1.226445907894671e7","1.2303271771734953e7","1.232462921679318e7"
3.8200206896551726e25,"1.204389967803955e7","1.2080584780848026e7","1.2258218870651722e7","1.2310179738771915e7","1.2360976733627915e7","1.2423467204797268e7","1.2462727541148663e7","1.2483386434149742e7"
4.015655172413794e25,"1.2198639508259296e7","1.223478344706595e7","1.2412880006843805e7","1.2462590111723542e7","1.2515167986640334e7","1.2576340617969632e7","1.2614065850535035e7","1.2634801156577468e7"
4.211289655172414e25,"1.2347554269692302e7","1.238207414624691e7","1.2560795126026869e7","1.2609284332984686e7","1.2660012898251414e7","1.2722315758296847e7","1.276044301469922e7","1.2779713357284665e7"
4.406924137931036e25,"1.2490163244473934e7","1.2523876222121716e7","1.270295417625904e7","1.2751698853683472e7","1.2803125971007347e7","1.286279543235898e7","1.290182538909316e7","1.2921325541049242e7"
4.602558620689656e25,"1.2628033470198512e7","1.2662019595956802e7","1.2840546691900492e7","1.288981884740889e7","1.2938446054038405e7","1.2999692817422748e7","1.303557444280386e7","1.30543081833601e7"
4.798193103448276e25,"1.276162855733335e7","1.279417709147036e7","1.2971721652561426e7","1.3019565910640359e7","1.3068841487628222e7","1.3130023242902756e7","1.316676080839634e7","1.3184362039250135e7"
