"mass","300","400","500","600","700","800","900","1000"
2.986e24,"5.443243083536625e6","6.613634266108274e6","7.035197887171805e6","7.213260802401602e6","7.559322351019084e6","7.914071321117878e6","8.370988804355264e6","8.755574786116183e6"
4.942344827586207e24,"6.328503279148042e6","7.370280478437245e6","7.704874368385971e6","7.842554131753743e6","8.107987091195583e6","8.373042832526565e6","8.710433781936765e6","8.98147426109612e6"
6.898689655172415e24,"6.979946411177516e6","7.945079334126413e6","8.235645341214538e6","8.351080355849862e6","8.582390900601447e6","8.806350681848824e6","9.08476815585494e6","9.318152972531319e6"
8.855034482758622e24,"7.503076935240626e6","8.412842337016761e6","8.679605966846645e6","8.78693635200262e6","8.988184352570772e6","9.188261066669226e6","9.434581356704235e6","9.648077968628705e6"
1.081137931034483e25,"7.943197235298157e6","8.815665089441836e6","9.060774460870028e6","9.160083187423646e6","9.348169611865282e6","9.527680953401327e6","9.75921703067422e6","9.956546867009997e6"
1.2767724137931037e25,"8.324929988309741e6","9.166475366431475e6","9.395507490983605e6","9.491353965443373e6","9.662522029307485e6","9.834261480242014e6","1.0053218773390353e7","1.0238375841164589e7"
1.4724068965517243e25,"8.6626129039675e6","9.478767197866738e6","9.697332731616497e6","9.786332825669646e6","9.952795499901474e6","1.0110714169666171e7","1.031956925957501e7","1.0496180041895807e7"
1.6680413793103451e25,"8.96660308573097e6","9.759302567660809e6","9.971283464182913e6","1.0055397115315497e7","1.021394989927411e7","1.0365626650004089e7","1.0569711912417412e7","1.0738880406658351e7"
1.8636758620689657e25,"9.2427906104967e6","1.0016857855761051e7","1.0221995793356001e7","1.030370842127502e7","1.0453575209368765e7","1.0600770392248034e7","1.0799649588534236e7","1.0961339013791084e7"
2.059310344827586e25,"9.496513271351159e6","1.0255400267605484e7","1.045420960868597e7","1.0533366106322408e7","1.06775937260136e7","1.081932623180598e7","1.1015297170548141e7","1.1170864998798072e7"
2.254944827586207e25,"9.730887465839088e6","1.047718313254416e7","1.0670791254593432e7","1.0746768912684917e7","1.088605477553755e7","1.1023739956247807e7","1.1214629427739978e7","1.136709283362329e7"
2.4505793103448283e25,"9.949251417423785e6","1.0683663430581987e7","1.0873086513000727e7","1.094719575818181e7","1.1083720201984048e7","1.1215978060895205e7","1.1400126647597551e7","1.1551066354626417e7"
2.6462137931034485e25,"1.015403009967506e7","1.0877199416439235e7","1.106384853438288e7","1.1137136054246128e7","1.126923224825263e7","1.1396045107720792e7","1.1577862811538577e7","1.1726564015628397e7"
2.841848275862069e25,"1.0345615271991491e7","1.1058592571680248e7","1.1241912019859254e7","1.1315166180297732e7","1.1443679229936004e7","1.1568504209835827e7","1.1743784036645293e7","1.1894387868440151e7"
3.0374827586206906e25,"1.0527515091316402e7","1.123227741881311e7","1.1413205252847075e7","1.1481945056256652e7","1.1606594400210679e7","1.1732737219950557e7","1.190612781984955e7","1.2051198549105227e7"
3.2331172413793108e25,"1.0699001637893915e7","1.1396557474270463e7","1.1575617180517316e7","1.1644273442803323e7","1.1767367724341154e7","1.1886791898907721e7","1.2057917479401827e7","1.2203110526548326e7"
3.4287517241379314e25,"1.0862824355596304e7","1.1552733185371757e7","1.1728592952950299e7","1.1796412663507462e7","1.1918115258273482e7","1.2036338778671622e7","1.220277237032801e7","1.2348808241915703e7"
3.6243862068965524e25,"1.1018885447135568e7","1.1701695562393963e7","1.1876307060214877e7","1.1941973804819584e7","1.2060576539191604e7","1.2178087536491454e7","1.2346518131661415e7","1.2485242586758733e7"
3.8200206896551726e25,"1.116827379835099e7","1.1844782403807342e7","1.2016343652686477e7","1.2082426107046008e7","1.2199121081493795e7","1.2313732660071552e7","1.2478883196929097e7","1.2618631814879179e7"
4.015655172413794e25,"1.131104785951674e7","1.1981106976184249e7","1.215232123002112e7","1.2215698434618115e7","1.2329719237741828e7","1.2445150260651112e7","1.260840216152966e7","1.2744640911796689e7"
4.211289655172414e25,"1.1448553982801735e7","1.2113450657205284e7","1.2280924378618598e7","1.234461692957282e7","1.2458837604121864e7","1.2570048517236114e7","1.273266145682484e7","1.2868046833088994e7"
4.406924137931036e25,"1.1580489937520027e7","1.224022930187881e7","1.2406900116111338e7","1.246818251990676e7","1.2580543620367348e7","1.2691748831015825e7","1.2853138306573033e7","1.2986395807734132e7"
4.602558620689656e25,"1.1707201578220725e7","1.23612530180946e7","1.2525985564211011e7","1.2586323354551196e7","1.2699412945014238e7","1.2808145851626992e7","1.2967354704272747e7","1.3101353525984287e7"
4.798193103448276e25,"1.1830062914031744e7","1.2479296910820901e7","1.2643277301701903e7","1.2703080200752616e7","1.2813698912796378e7","1.2921406516063213e7","1.3082803404825926e7","1.3212691889208555e7"
4.993827586206897e25,"1.1948370260676742e7","1.2593325982519984e7","1.275527857657224e7","1.2813263529534638e7","1.2921939411489666e7","1.3031041837884486e7","1.3186396964161098e7","1.3319551250691712e7"
5.189462068965517e25,"1.2062484584239125e7","1.2704443090072274e7","1.286290606019497e7","1.2922617434670031e7","1.303043481040299e7","1.3135650721250474e7","1.3292645021313429e7","1.3422897323012352e7"
5.3850965517241385e25,"1.2173010346090794e7","1.2810441949470341e7","1.2968175859344006e7","1.3026016539922357e7","1.3133002211022377e7","1.3238573100364208e7","1.3393916251462698e7","1.35214604521662e7"
5.5807310344827595e25,"1.2280500400288403e7","1.2913897509133816e7","1.3070558785195649e7","1.3127809545689821e7","1.323528106687367e7","1.333811021067202e7","1.3494066661964357e7","1.3618203354245424e7"
5.7763655172413806e25,"1.2384206583322585e7","1.3014305956211686e7","1.3169580392597616e7","1.3227984761917591e7","1.3333131958052516e7","1.3434938364614546e7","1.3592642906789482e7","1.3713192748099566e7"
5.972000000000001e25,"1.2485376024457812e7","1.3112264623993635e7","1.3266488951307535e7","1.3322881775826216e7","1.3426025695735216e7","1.3530147018277645e7","1.3682177892132103e7","1.3805497421067953e7"
