"mass","300","400","500","600","700","800","900","1000"
2.986e24,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6,5.006821497820318e6
4.942344827586207e24,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6,5.839086398020387e6
6.898689655172415e24,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6,6.451734609946609e6
8.855034482758622e24,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6,6.943143647491932e6
1.0811379310344828e25,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6,7.358398155465722e6
1.2767724137931037e25,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6,7.717322756126523e6
1.4724068965517243e25,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6,8.0372643503546715e6
1.6680413793103451e25,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6,8.324021395429969e6
1.8636758620689657e25,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6,8.58529031932354e6
2.0593103448275866e25,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6,8.825276690542698e6
2.254944827586207e25,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6,9.047470418140292e6
2.450579310344828e25,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6,9.254689470618963e6
2.6462137931034485e25,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6,9.447639052912593e6
2.8418482758620695e25,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6,9.630493369966745e6
3.03748275862069e25,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6,9.802932133287191e6
3.2331172413793108e25,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6,9.966290670275688e6
3.4287517241379314e25,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7,1.0122983975186944e7
3.624386206896552e25,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7,1.0269869038969278e7
3.820020689655173e25,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7,1.0411218909308314e7
4.015655172413794e25,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7,1.0548308087304235e7
4.211289655172415e25,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7,1.0678494430482388e7
4.406924137931035e25,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7,1.0803522893369198e7
4.602558620689656e25,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7,1.0922824179798365e7
4.798193103448276e25,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7,1.1040568693071604e7
4.993827586206897e25,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7,1.1152822682216763e7
5.189462068965518e25,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7,1.1259953005865216e7
5.3850965517241385e25,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7,1.1365212920740247e7
5.5807310344827595e25,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7,1.1468641393691301e7
5.77636551724138e25,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7,1.156555574990809e7
5.972000000000001e25,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7,1.166297667516768e7
