"mass","300","400","500","600","700","800","900","1000"
2.986e24,5.714947994999588e6,5.720916100636125e6,5.732097448002547e6,5.752495405673981e6,5.78685751400888e6,5.842105853646994e6,5.879110579662025e6,5.900576086446643e6
4.942344827586207e24,6.6650016025826335e6,6.670810751985759e6,6.682984803602099e6,6.712198535755277e6,6.757660493716598e6,6.809628489919007e6,6.844116527706385e6,6.867477629154921e6
6.898689655172415e24,7.362278683423996e6,7.367746872894466e6,7.381420910611749e6,7.4174685727879405e6,7.467432152271271e6,7.51670430777967e6,7.549881728850305e6,7.575488176196814e6
8.855034482758622e24,7.920894606538117e6,7.926805212311447e6,7.940534849070013e6,7.984304125107825e6,8.036781541585922e6,8.084610973253846e6,8.117037094458938e6,8.144248785920441e6
1.0811379310344828e25,8.39244433182478e6,8.398827291846275e6,8.411867880657315e6,8.463090279459953e6,8.517797360055149e6,8.5632911567837e6,8.594937940999866e6,8.623661261096597e6
1.2767724137931037e25,8.803001908823848e6,8.809178154461086e6,8.821158084638417e6,8.8796074083969e6,8.934979776665568e6,8.978783267498016e6,9.009767140068114e6,9.038427733041346e6
1.4724068965517243e25,9.1660408385396e6,9.171555122941732e6,9.183922345586121e6,9.248346427857876e6,9.303844725579023e6,9.346475409284234e6,9.376152941986918e6,9.40404560290277e6
1.6680413793103451e25,9.492129690870643e6,9.498257465548813e6,9.509272253394127e6,9.580525038428605e6,9.63563414286077e6,9.676745119437575e6,9.70544705528766e6,9.73376359949261e6
1.8636758620689657e25,9.78894303433597e6,9.795207192987204e6,9.806197745352983e6,9.88220020917058e6,9.936475327983499e6,9.976695769488811e6,1.0004192109033465e7,1.0033181544199586e7
2.0593103448275866e25,1.0062516928955913e7,1.0067797412261367e7,1.0078454370379448e7,1.0160058081202209e7,1.0213396570011973e7,1.0252260775074363e7,1.0280276039004326e7,1.0308498492524028e7
2.254944827586207e25,1.0315914549261332e7,1.032160751092434e7,1.033191186657548e7,1.0416190509051085e7,1.0470202839232981e7,1.0507879981003702e7,1.0534850743286312e7,1.0563213382422924e7
2.450579310344828e25,1.0552906175538898e7,1.0557408272266388e7,1.0567917916685343e7,1.0655515394240618e7,1.0708159607842565e7,1.0745613878242671e7,1.0772261500798166e7,1.0801944735966623e7
2.6462137931034485e25,1.0774455524504185e7,1.0779391959041357e7,1.0789036254279315e7,1.0878894284307957e7,1.0931970934897661e7,1.0967494920633733e7,1.099472181867063e7,1.1023419477671385e7
2.8418482758620695e25,1.0983656183838844e7,1.0988565531663597e7,1.0998525363340974e7,1.1089700187757611e7,1.1141694320261478e7,1.117825187791884e7,1.1203632602661848e7,1.1234179286189377e7
3.03748275862069e25,1.1181285589709878e7,1.11859825206846e7,1.1195750844553113e7,1.1288669673085213e7,1.1340750292986631e7,1.1375249735705554e7,1.140120260784775e7,1.1430392104521394e7
3.2331172413793108e25,1.1369961173906922e7,1.137393864378333e7,1.1383467939294875e7,1.1478453911669552e7,1.1528572408139706e7,1.1563986621409655e7,1.158932980491966e7,1.1618601987347007e7
